id,topic,path,depth
f4ca2e49,Single-particle energies,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Single-particle energies,6
dda233b5,Pairing effects,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Pairing effects,6
1d7d62d7,Deformed shells,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Deformed shells,6
cd596deb,Shell evolution,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Shell evolution,6
188ca847,Intruder states,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Intruder states,6
a52ee8e0,Hartree-Fock theory,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Hartree-Fock theory,6
feaab175,Skyrme functionals,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Skyrme functionals,6
d6e26dd8,Relativistic mean field,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Relativistic mean field,6
d5242043,Woods-Saxon potential,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Woods-Saxon potential,6
c915afd8,Shell corrections,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Shell corrections,6
e55f1262,Cranking model,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Cranking model,6
ba072436,Generator coordinate method,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Mean-field theories > Generator coordinate method,6
5349f9ed,Geometric collective model,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Geometric collective model,6
7b8e94ca,Cranking models,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Cranking models,6
17b34c33,Collective Hamiltonians,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Collective Hamiltonians,6
8bd5fe0a,Vibrational modes,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Vibrational modes,6
70fd814b,Rotational bands,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Rotational bands,6
6ef649b2,Fermi liquid theory,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Collective models > Fermi liquid theory,6
ac817702,Pairing interactions,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Residual interactions > Pairing interactions,6
6cad112c,Quadrupole interactions,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Residual interactions > Quadrupole interactions,6
42f99686,Tensor forces,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Residual interactions > Tensor forces,6
657453e4,Multipole interactions,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Residual interactions > Multipole interactions,6
366560bc,Quadrupole deformation,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear deformation > Quadrupole deformation,6
9c8094d1,Octupole deformation,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear deformation > Octupole deformation,6
a59f4a73,Superdeformation,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear deformation > Superdeformation,6
21c3ad42,Shape coexistence,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear deformation > Shape coexistence,6
8da064c1,Triaxial deformation,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear deformation > Triaxial deformation,6
081d594f,Giant resonances,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Giant resonances,6
6065cb48,Collective excitations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Collective excitations,6
068f5d3f,Single-particle excitations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Single-particle excitations,6
889d8767,Isomeric states,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Isomeric states,6
d2c26c2c,Gamma vibrations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Gamma vibrations,6
24ae80b9,Beta vibrations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear excitations > Beta vibrations,6
088692a3,Cooper pairs,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Cooper pairs,6
dc3e5a5c,Pairing gap,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Pairing gap,6
206115f8,Pairing correlations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Pairing correlations,6
554ca9a5,Odd-even effects,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Odd-even effects,6
e56ee07f,Pairing vibrations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Pairing vibrations,6
22732cb1,Blocking effects,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear pairing > Blocking effects,6
e45fd085,Spherical nuclei,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Spherical nuclei,6
b158fe48,Axial prolate,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Axial prolate,6
d60b6e2d,Axial oblate,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Axial oblate,6
6ea4d818,Triaxial shapes,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Triaxial shapes,6
b7721088,Octupole shapes,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Octupole shapes,6
09f8c67f,Superdeformed,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Superdeformed,6
32caf15e,Hyperdeformed,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Hyperdeformed,6
5b6461cb,Halo nuclei,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shapes > Halo nuclei,6
7f596ce0,Isospin multiplets,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Isospin symmetry > Isospin multiplets,6
e595b83b,Isospin breaking,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Isospin symmetry > Isospin breaking,6
7ae7293e,Charge independence,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Isospin symmetry > Charge independence,6
7e63ac63,Isospin formalism,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Isospin symmetry > Isospin formalism,6
885a2be1,Mirror nuclei,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Isospin symmetry > Mirror nuclei,6
67df465e,No-Core Shell Model,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Ab initio methods > No-Core Shell Model,6
d274b92f,Coupled Cluster,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Ab initio methods > Coupled Cluster,6
6e375c94,GFMC,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Ab initio methods > GFMC,6
ec5016b9,Lattice QCD,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Ab initio methods > Lattice QCD,6
533168ce,IMSRG,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Ab initio methods > IMSRG,6
fcc2f815,Chiral EFT,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Chiral EFT,6
0c452296,Pionless EFT,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Pionless EFT,6
b603f333,Halo EFT,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Halo EFT,6
cf9afef1,EFT for currents,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > EFT for currents,6
4bfdbafb,Power counting,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Power counting,6
f4b85069,Low-energy constants,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Low-energy constants,6
c18bfa6e,Regulators,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Regulators,6
1941f15c,Few-body forces,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Few-body forces,6
32538747,EFT for reactions,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > EFT for reactions,6
5fab599a,Density functionals,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Density functionals,6
6f3e250d,Lattice EFT,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Effective field theory > Lattice EFT,6
3cd86e75,Gogny functionals,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Gogny functionals,6
09837511,Covariant functionals,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Covariant functionals,6
b08ad6a9,Quasiparticle DFT,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Quasiparticle DFT,6
f2208f76,Pairing functionals,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Pairing functionals,6
34bcf213,Time-odd terms,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Time-odd terms,6
23110730,Gradient terms,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Gradient terms,6
c66df4ad,Density dependencies,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Density dependencies,6
8874132d,Functional calibration,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear density functionals > Functional calibration,6
c308bf61,Level schemes,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Level schemes,6
2d2904ac,Beta decay,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Beta decay,6
21ef31a1,Half-lives,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Half-lives,6
770662ca,Spin parity,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Spin parity,6
26fee783,Transition multipoles,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Transition multipoles,6
4cb70e74,Quadrupole moments,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Quadrupole moments,6
1fcc42e9,Reaction Q-values,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Reaction Q-values,6
e0f10c1a,Neutron data,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Neutron data,6
6a1fd161,Branching ratios,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Branching ratios,6
0396488d,Angular correlations,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Angular correlations,6
8ea9c161,Mass excesses,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Mass excesses,6
99b614ff,Separation energies,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Separation energies,6
6759eb7c,Log ft values,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Log ft values,6
dda0e1dd,Spectroscopic factors,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear spectroscopic data > Spectroscopic factors,6
94a4396b,Neutron-induced fission,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Neutron-induced fission,6
b49bb331,Photofission,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Photofission,6
bd9db9ff,Charged-particle fission,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Charged-particle fission,6
7fddb4cb,Fast fission,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fast fission,6
89d8544c,Fission fragments,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission fragments,6
e15eb84d,Fission cross sections,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission cross sections,6
ee99b197,Fission barriers,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission barriers,6
f028fe82,Fission energy release,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission energy release,6
a007ef30,Fission neutrons,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission neutrons,6
94e4fd8d,Fission yields,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission yields,6
a6f8ee2c,Ternary fission,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Ternary fission,6
704d95fd,Fission dynamics,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Fission dynamics,6
99cb363a,Induced vs spontaneous,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Induced vs spontaneous,6
5e390fb2,Symmetric vs asymmetric,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fission > Symmetric vs asymmetric,6
e609a939,Thermonuclear fusion,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fusion > Thermonuclear fusion,6
41747424,Muon-catalyzed fusion,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fusion > Muon-catalyzed fusion,6
63ec4ec7,Stellar fusion,Physical Sciences > Physics > Nuclear Physics > Nuclear reactions > Fusion > Stellar fusion,6
